name	mechanism_of_action	target_moa	target_chembl_id	indication_efo_term	efo_id	max_phase_for_ind	action_type
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	papillary renal cell carcinoma	EFO:0000640	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	prostate adenocarcinoma	EFO:0000673	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	gastric carcinoma	EFO:0000178	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	small cell lung carcinoma	EFO:0000702	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	esophageal carcinoma	EFO:0002916	1	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	multiple myeloma	EFO:0001378	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	breast carcinoma	EFO:0000305	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	non-small cell lung carcinoma	EFO:0003060	3	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	germ cell tumor	EFO:0000514	2	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	hepatocellular carcinoma	EFO:0000182	3	INHIBITOR
TIVANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	pancreatic neoplasm	EFO:0003860	2	INHIBITOR
AVATROMBOPAG	Thrombopoietin receptor agonist	MPL	CHEMBL1864	liver disease	EFO:0001421	3	AGONIST
AVATROMBOPAG	Thrombopoietin receptor agonist	MPL	CHEMBL1864	thrombocytopenia	HP:0001873	3	AGONIST
AVATROMBOPAG	Thrombopoietin receptor agonist	MPL	CHEMBL1864	autoimmune thrombocytopenic purpura	EFO:0007160	3	AGONIST
VAPREOTIDE	Somatostatin receptor 3 agonist	SSTR3	CHEMBL2028	hemorrhage	MP:0001914	3	AGONIST
VAPREOTIDE	Somatostatin receptor 2 agonist	SSTR2	CHEMBL1804	hemorrhage	MP:0001914	3	AGONIST
VAPREOTIDE	Somatostatin receptor 3 agonist	SSTR3	CHEMBL2028	portal hypertension	EFO:0000666	3	AGONIST
VAPREOTIDE	Somatostatin receptor 5 agonist	SSTR5	CHEMBL1792	post-operative sign or symptom	EFO:0005323	3	AGONIST
VAPREOTIDE	Somatostatin receptor 2 agonist	SSTR2	CHEMBL1804	portal hypertension	EFO:0000666	3	AGONIST
VAPREOTIDE	Somatostatin receptor 5 agonist	SSTR5	CHEMBL1792	hemorrhage	MP:0001914	3	AGONIST
VAPREOTIDE	Somatostatin receptor 2 agonist	SSTR2	CHEMBL1804	post-operative sign or symptom	EFO:0005323	3	AGONIST
VAPREOTIDE	Somatostatin receptor 3 agonist	SSTR3	CHEMBL2028	post-operative sign or symptom	EFO:0005323	3	AGONIST
VAPREOTIDE	Somatostatin receptor 5 agonist	SSTR5	CHEMBL1792	portal hypertension	EFO:0000666	3	AGONIST
BALAGLITAZONE	Peroxisome proliferator-activated receptor gamma partial agonist	PPARG	CHEMBL235	type II diabetes mellitus	EFO:0001360	3	PARTIAL AGONIST
INSULIN DETEMIR	Insulin receptor agonist	INSR	CHEMBL1981	type I diabetes mellitus	EFO:0001359	4	AGONIST
INSULIN DETEMIR	Insulin receptor agonist	INSR	CHEMBL1981	Cystic fibrosis	Orphanet:586	2	AGONIST
INSULIN DETEMIR	Insulin receptor agonist	INSR	CHEMBL1981	diabetes mellitus	EFO:0000400	4	AGONIST
INSULIN DETEMIR	Insulin receptor agonist	INSR	CHEMBL1981	type II diabetes mellitus	EFO:0001360	4	AGONIST
RIVOGLITAZONE	Peroxisome proliferator-activated receptor gamma agonist	PPARG	CHEMBL235	type II diabetes mellitus	EFO:0001360	3	AGONIST
RIVOGLITAZONE	Peroxisome proliferator-activated receptor gamma agonist	PPARG	CHEMBL235	dry eye syndrome	EFO:1000906	2	AGONIST
BECOCALCIDIOL	Vitamin D receptor agonist	VDR	CHEMBL1977	psoriasis	EFO:0000676	2	AGONIST
RILAPLADIB	LDL-associated phospholipase A2 inhibitor	PLA2G7	CHEMBL3514	atherosclerosis	EFO:0003914	2	INHIBITOR
RILAPLADIB	LDL-associated phospholipase A2 inhibitor	PLA2G7	CHEMBL3514	Alzheimers disease	EFO:0000249	2	INHIBITOR
TEDUGLUTIDE	Glucagon-like peptide 2 receptor agonist	GLP2R	CHEMBL5844	HIV infection	EFO:0000764	2	AGONIST
TEDUGLUTIDE	Glucagon-like peptide 2 receptor agonist	GLP2R	CHEMBL5844	hyperlipidemia	EFO:0003774	2	AGONIST
TEDUGLUTIDE	Glucagon-like peptide 2 receptor agonist	GLP2R	CHEMBL5844	Crohn's disease	EFO:0000384	2	AGONIST
TEDUGLUTIDE	Glucagon-like peptide 2 receptor agonist	GLP2R	CHEMBL5844	liver disease	EFO:0001421	1	AGONIST
TEDUGLUTIDE	Glucagon-like peptide 2 receptor agonist	GLP2R	CHEMBL5844	Primary short bowel syndrome	Orphanet:365563	4	AGONIST
INECALCITOL	Vitamin D receptor agonist	VDR	CHEMBL1977	chronic myelogenous leukemia	EFO:0000339	2	AGONIST
INECALCITOL	Vitamin D receptor agonist	VDR	CHEMBL1977	acute myeloid leukemia	EFO:0000222	2	AGONIST
THENALIDINE	Histamine H1 receptor antagonist	HRH1	CHEMBL231	Pruritus	HP:0000989	4	ANTAGONIST
THENALIDINE	Histamine H1 receptor antagonist	HRH1	CHEMBL231	allergy	EFO:0003785	4	ANTAGONIST
DAVALINTIDE	Calcitonin gene-related peptide type 1 receptor agonist	CALCRL	CHEMBL3798	obesity	EFO:0001073	2	AGONIST
PALOVAROTENE	Retinoic acid receptor gamma agonist	RARG	CHEMBL2003	Fibrodysplasia ossificans progressiva	Orphanet:337	3	AGONIST
VARESPLADIB METHYL	Group X secretory phospholipase A2 inhibitor	PLA2G10	CHEMBL4342	acute coronary syndrome	EFO:0005672	3	INHIBITOR
VARESPLADIB METHYL	Phospholipase A2 group IIA inhibitor	PLA2G2A	CHEMBL3474	coronary artery disease	EFO:0000378	2	INHIBITOR
VARESPLADIB METHYL	Phospholipase A2 group IIA inhibitor	PLA2G2A	CHEMBL3474	acute coronary syndrome	EFO:0005672	3	INHIBITOR
VARESPLADIB METHYL	Group X secretory phospholipase A2 inhibitor	PLA2G10	CHEMBL4342	coronary artery disease	EFO:0000378	2	INHIBITOR
VARESPLADIB METHYL	Phospholipase A2 group V inhibitor	PLA2G5	CHEMBL4323	acute coronary syndrome	EFO:0005672	3	INHIBITOR
VARESPLADIB METHYL	Phospholipase A2 group V inhibitor	PLA2G5	CHEMBL4323	coronary artery disease	EFO:0000378	2	INHIBITOR
LITRONESIB	Kinesin-like protein 1 inhibitor	KIF11	CHEMBL4581	breast carcinoma	EFO:0000305	2	INHIBITOR
LITRONESIB	Kinesin-like protein 1 inhibitor	KIF11	CHEMBL4581	leukemia	EFO:0000565	1	INHIBITOR
LITRONESIB	Kinesin-like protein 1 inhibitor	KIF11	CHEMBL4581	small cell lung carcinoma	EFO:0000702	2	INHIBITOR
TELAPRISTONE ACETATE	Progesterone receptor modulator	PGR	CHEMBL208	uterine fibroid	EFO:0000731	3	MODULATOR
TELAPRISTONE ACETATE	Progesterone receptor modulator	PGR	CHEMBL208	liver disease	EFO:0001421	1	MODULATOR
TELAPRISTONE ACETATE	Progesterone receptor modulator	PGR	CHEMBL208	breast carcinoma	EFO:0000305	2	MODULATOR
TELAPRISTONE ACETATE	Progesterone receptor modulator	PGR	CHEMBL208	endometriosis	EFO:0001065	2	MODULATOR
LUNACALCIPOL	Vitamin D receptor agonist	VDR	CHEMBL1977	secondary hyperparathyroidism	EFO:1001173	2	AGONIST
LUNACALCIPOL	Vitamin D receptor agonist	VDR	CHEMBL1977	psoriasis	EFO:0000676	2	AGONIST
LUNACALCIPOL	Vitamin D receptor agonist	VDR	CHEMBL1977	chronic kidney disease	EFO:0003884	2	AGONIST
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	clear cell renal carcinoma	EFO:0000349	2	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	thyroid carcinoma	EFO:0002892	4	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	papillary thyroid carcinoma	EFO:0000641	4	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	gliosarcoma	EFO:1001465	1	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	glioblastoma multiforme	EFO:0000519	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	glioblastoma multiforme	EFO:0000519	2	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	papillary renal cell carcinoma	EFO:0000640	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	papillary renal cell carcinoma	EFO:0000640	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	renal cell carcinoma	EFO:0000681	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	follicular thyroid carcinoma	EFO:0000501	2	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	astrocytoma	EFO:0000272	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	clear cell renal carcinoma	EFO:0000349	2	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	thyroid carcinoma	EFO:0002892	4	INHIBITOR
CABOZANTINIB	Hepatocyte growth factor receptor inhibitor	MET	CHEMBL3717	astrocytoma	EFO:0000272	2	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	renal cell carcinoma	EFO:0000681	2	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	papillary thyroid carcinoma	EFO:0000641	4	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	gliosarcoma	EFO:1001465	1	INHIBITOR
CABOZANTINIB	Vascular endothelial growth factor receptor 2 inhibitor	KDR	CHEMBL279	follicular thyroid carcinoma	EFO:0000501	2	INHIBITOR
LESINURAD	Solute carrier family 22 member 12 inhibitor	SLC22A12	CHEMBL6120	gout	EFO:0004274	4	INHIBITOR
NIVOCASAN	Caspase-9 inhibitor	CASP9	CHEMBL2273	infection	EFO:0000544	2	INHIBITOR
NIVOCASAN	Caspase-8 inhibitor	CASP8	CHEMBL3776	infection	EFO:0000544	2	INHIBITOR
NIVOCASAN	Caspase-1 inhibitor	CASP1	CHEMBL4801	infection	EFO:0000544	2	INHIBITOR
CRENOLANIB	Tyrosine-protein kinase receptor FLT3 inhibitor	FLT3	CHEMBL1974	acute myeloid leukemia	EFO:0000222	3	INHIBITOR
CRENOLANIB	Tyrosine-protein kinase receptor FLT3 inhibitor	FLT3	CHEMBL1974	central nervous system cancer	EFO:0000326	2	INHIBITOR
CRENOLANIB	Tyrosine-protein kinase receptor FLT3 inhibitor	FLT3	CHEMBL1974	Gastrointestinal stromal tumor	Orphanet:44890	3	INHIBITOR
CRENOLANIB	Tyrosine-protein kinase receptor FLT3 inhibitor	FLT3	CHEMBL1974	gastric adenocarcinoma	EFO:0000503	1	INHIBITOR
CRENOLANIB	Tyrosine-protein kinase receptor FLT3 inhibitor	FLT3	CHEMBL1974	glioblastoma multiforme	EFO:0000519	2	INHIBITOR
SONIDEGIB	Smoothened homolog inhibitor	SMO	CHEMBL5971	basal cell carcinoma	EFO:0004193	4	INHIBITOR
GALETERONE	Cytochrome P450 17A1 inhibitor	CYP17A1	CHEMBL3522	prostate carcinoma	EFO:0001663	3	INHIBITOR
GALETERONE	Androgen Receptor antagonist	AR	CHEMBL1871	prostate carcinoma	EFO:0001663	3	ANTAGONIST
TOZADENANT	Adenosine A2a receptor antagonist	ADORA2A	CHEMBL251	liver disease	EFO:0001421	1	ANTAGONIST
TOZADENANT	Adenosine A2a receptor antagonist	ADORA2A	CHEMBL251	Parkinson's disease	EFO:0002508	3	ANTAGONIST
TOZADENANT	Adenosine A2a receptor antagonist	ADORA2A	CHEMBL251	cocaine dependence	EFO:0002610	0	ANTAGONIST
NALDEMEDINE	Mu opioid receptor antagonist	OPRM1	CHEMBL233	constipation	HP:0002019	4	ANTAGONIST
NALDEMEDINE	Mu opioid receptor antagonist	OPRM1	CHEMBL233	opioid dependence	EFO:0005611	2	ANTAGONIST
NALDEMEDINE	Mu opioid receptor antagonist	OPRM1	CHEMBL233	constipation	HP:0002019	3	ANTAGONIST
BARICITINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	systemic lupus erythematosus	EFO:0002690	2	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	atopic eczema	EFO:0000274	3	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	psoriasis	EFO:0000676	2	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	rheumatoid arthritis	EFO:0000685	3	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	systemic lupus erythematosus	EFO:0002690	2	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	psoriasis	EFO:0000676	2	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	atopic eczema	EFO:0000274	3	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	rheumatoid arthritis	EFO:0000685	3	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	acute graft vs. host disease	EFO:0004599	1	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	acute graft vs. host disease	EFO:0004599	1	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK1 inhibitor	JAK1	CHEMBL2835	diabetic nephropathy	EFO:0000401	2	INHIBITOR
BARICITINIB	Tyrosine-protein kinase JAK2 inhibitor	JAK2	CHEMBL2971	diabetic nephropathy	EFO:0000401	2	INHIBITOR
BREXPIPRAZOLE	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	CHEMBL224	insomnia	EFO:0004698	3	ANTAGONIST
BREXPIPRAZOLE	Serotonin 1a (5-HT1a) receptor partial agonist	HTR1A	CHEMBL214	insomnia	EFO:0004698	3	PARTIAL AGONIST
BREXPIPRAZOLE	Dopamine D2 receptor partial agonist	DRD2	CHEMBL217	insomnia	EFO:0004698	3	PARTIAL AGONIST
OMARIGLIPTIN	Dipeptidyl peptidase IV inhibitor	DPP4	CHEMBL284	type II diabetes mellitus	EFO:0001360	3	INHIBITOR
OMARIGLIPTIN	Dipeptidyl peptidase IV inhibitor	DPP4	CHEMBL284	diabetes mellitus	EFO:0000400	3	INHIBITOR
CORTIVAZOL	Glucocorticoid receptor agonist	NR3C1	CHEMBL2034	pain	EFO:0003843	2	AGONIST
LABRADIMIL	Bradykinin B2 receptor agonist	BDKRB2	CHEMBL3157	medulloblastoma	EFO:0002939	1	AGONIST
LABRADIMIL	Bradykinin B2 receptor agonist	BDKRB2	CHEMBL3157	cryptococcal meningitis	EFO:0007228	1	AGONIST
LABRADIMIL	Bradykinin B2 receptor agonist	BDKRB2	CHEMBL3157	central nervous system cancer	EFO:0000326	2	AGONIST
TESTOSTERONE UNDECANOATE	Androgen Receptor agonist	AR	CHEMBL1871	sexual dysfunction	EFO:0004714	2	AGONIST
TESTOSTERONE UNDECANOATE	Androgen Receptor agonist	AR	CHEMBL1871	renal cell carcinoma	EFO:0000681	2	AGONIST
TESTOSTERONE UNDECANOATE	Androgen Receptor agonist	AR	CHEMBL1871	eunuchism	EFO:0007266	3	AGONIST
TESTOSTERONE UNDECANOATE	Androgen Receptor agonist	AR	CHEMBL1871	coronary heart disease	EFO:0001645	2	AGONIST
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	lung carcinoma	EFO:0001071	2	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	ovarian carcinoma	EFO:0001075	2	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	renal carcinoma	EFO:0002890	2	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	male breast carcinoma	EFO:0006861	2	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	small cell lung carcinoma	EFO:0000702	2	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	biliary tract neoplasm	EFO:0003891	3	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	neuroblastoma	EFO:0000621	2	INHIBITOR
BECATECARIN	DNA topoisomerase I inhibitor	TOP1	CHEMBL1781	colorectal carcinoma	EFO:1001951	2	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	Cutaneous T-cell lymphoma	EFO:0002913	2	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	obstructive sleep apnea	EFO:0003918	2	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	chronic progressive multiple sclerosis	EFO:0003840	3	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	psoriasis	EFO:0000676	3	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	chronic lymphocytic leukemia	EFO:0000095	1	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	multiple sclerosis	EFO:0003885	4	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	relapsing-remitting multiple sclerosis	EFO:0003929	3	INHIBITOR
DIMETHYL FUMARATE	Kelch-like ECH-associated protein 1 inhibitor	KEAP1	CHEMBL2069156	gliosarcoma	EFO:1001465	1	INHIBITOR
SELODENOSON	Adenosine A1 receptor agonist	ADORA1	CHEMBL226	atrial fibrillation	EFO:0000275	2	AGONIST
NEBENTAN	Endothelin receptor ET-A antagonist	EDNRA	CHEMBL252	prostate adenocarcinoma	EFO:0000673	2	ANTAGONIST
NEBENTAN	Endothelin receptor ET-A antagonist	EDNRA	CHEMBL252	prostate carcinoma	EFO:0001663	2	ANTAGONIST
RALFINAMIDE	Voltage-gated N-type calcium channel alpha-1B subunit blocker	CACNA1B	CHEMBL4478	neuropathic pain	EFO:0005762	2	BLOCKER
RALFINAMIDE	Monoamine oxidase B inhibitor	MAOB	CHEMBL2039	pain	EFO:0003843	3	INHIBITOR
RALFINAMIDE	Voltage-gated N-type calcium channel alpha-1B subunit blocker	CACNA1B	CHEMBL4478	pain	EFO:0003843	3	BLOCKER
RALFINAMIDE	Monoamine oxidase B inhibitor	MAOB	CHEMBL2039	neuropathic pain	EFO:0005762	2	INHIBITOR
RITOBEGRON	Beta-3 adrenergic receptor agonist	ADRB3	CHEMBL246	overactive bladder	EFO:1000781	3	AGONIST
RITOBEGRON	Beta-3 adrenergic receptor agonist	ADRB3	CHEMBL246	Neurogenic bladder	HP:0000011	1	AGONIST
SATAVAPTAN	Vasopressin V2 receptor antagonist	AVPR2	CHEMBL1790	inappropriate ADH syndrome	EFO:1000982	3	ANTAGONIST
SATAVAPTAN	Vasopressin V2 receptor antagonist	AVPR2	CHEMBL1790	Ascites	HP:0001541	3	ANTAGONIST
SATAVAPTAN	Vasopressin V2 receptor antagonist	AVPR2	CHEMBL1790	cirrhosis of liver	EFO:0001422	3	ANTAGONIST
SATAVAPTAN	Vasopressin V2 receptor antagonist	AVPR2	CHEMBL1790	Hyponatremia	HP:0002902	3	ANTAGONIST
SEMAPIMOD	MAP kinase p38 alpha inhibitor	MAPK14	CHEMBL260	Crohn's disease	EFO:0000384	2	INHIBITOR
NORGESTREL	Progesterone receptor agonist	PGR	CHEMBL208	endometrial neoplasm	EFO:0004230	2	AGONIST
ALDOXORUBICIN	DNA topoisomerase II alpha inhibitor	TOP2A	CHEMBL1806	glioblastoma multiforme	EFO:0000519	2	INHIBITOR
ALDOXORUBICIN	DNA topoisomerase II alpha inhibitor	TOP2A	CHEMBL1806	small cell lung carcinoma	EFO:0000702	2	INHIBITOR
ALDOXORUBICIN	DNA topoisomerase II alpha inhibitor	TOP2A	CHEMBL1806	sarcoma	EFO:0000691	3	INHIBITOR
VIBEGRON	Beta-3 adrenergic receptor agonist	ADRB3	CHEMBL246	overactive bladder	EFO:1000781	2	AGONIST
VIBEGRON	Beta-3 adrenergic receptor agonist	ADRB3	CHEMBL246	hypertension	EFO:0000537	1	AGONIST
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	kidney disease	EFO:0003086	2	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	Hyponatremia	HP:0002902	2	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	gestational diabetes	EFO:0004593	3	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	prediabetes syndrome	EFO:1001121	2	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	heart failure	EFO:0003144	3	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	diabetes mellitus	EFO:0000400	3	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	myocardial infarction	EFO:0000612	3	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	type II diabetes mellitus	EFO:0001360	4	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	inappropriate ADH syndrome	EFO:1000982	2	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	polycystic ovary syndrome	EFO:0000660	2	INHIBITOR
EMPAGLIFLOZIN	Sodium/glucose cotransporter 2 inhibitor	SLC5A2	CHEMBL3884	type I diabetes mellitus	EFO:0001359	3	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	acute myeloid leukemia	EFO:0000222	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	melanoma	EFO:0000756	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	colorectal carcinoma	EFO:1001951	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	cutaneous melanoma	EFO:0000389	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	hepatocellular carcinoma	EFO:0000182	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	hepatocellular carcinoma	EFO:0000182	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	non-small cell lung carcinoma	EFO:0003060	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	ovarian carcinoma	EFO:0001075	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	melanoma	EFO:0000756	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	breast carcinoma	EFO:0000305	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	ovarian carcinoma	EFO:0001075	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	non-small cell lung carcinoma	EFO:0003060	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	cutaneous melanoma	EFO:0000389	2	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	breast carcinoma	EFO:0000305	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 1 inhibitor	MAP2K1	CHEMBL3587	colorectal carcinoma	EFO:1001951	1	INHIBITOR
PIMASERTIB	Dual specificity mitogen-activated protein kinase kinase 2 inhibitor	MAP2K2	CHEMBL2964	acute myeloid leukemia	EFO:0000222	2	INHIBITOR
ALBIGLUTIDE	Glucagon-like peptide 1 receptor agonist	GLP1R	CHEMBL1784	congestive heart failure	EFO:0000373	2	AGONIST
ALBIGLUTIDE	Glucagon-like peptide 1 receptor agonist	GLP1R	CHEMBL1784	type I diabetes mellitus	EFO:0001359	2	AGONIST
ALBIGLUTIDE	Glucagon-like peptide 1 receptor agonist	GLP1R	CHEMBL1784	type II diabetes mellitus	EFO:0001360	4	AGONIST
ALBIGLUTIDE	Glucagon-like peptide 1 receptor agonist	GLP1R	CHEMBL1784	diabetes mellitus	EFO:0000400	3	AGONIST
IMETELSTAT	Telomerase reverse transcriptase inhibitor	TERT	CHEMBL2916	non-small cell lung carcinoma	EFO:0003060	2	INHIBITOR
IMETELSTAT	Telomerase reverse transcriptase inhibitor	TERT	CHEMBL2916	primary myelofibrosis	EFO:0002430	2	INHIBITOR
IMETELSTAT	Telomerase reverse transcriptase inhibitor	TERT	CHEMBL2916	multiple myeloma	EFO:0001378	2	INHIBITOR
IMETELSTAT	Telomerase reverse transcriptase inhibitor	TERT	CHEMBL2916	breast carcinoma	EFO:0000305	1	INHIBITOR
IMETELSTAT	Telomerase reverse transcriptase inhibitor	TERT	CHEMBL2916	myelodysplastic syndrome	EFO:0000198	3	INHIBITOR
IMETELSTAT	Telomerase reverse transcriptase inhibitor	TERT	CHEMBL2916	polycythemia vera	EFO:0002429	2	INHIBITOR
